record_id,date,year,store_id,store_name,suburb,seifa_score,seifa_group,product_id,product_name,brand,category,pack_size_g,regular_price,promo_price,was_price,on_promotion,discount_pct,genuine_discount,misleading_flag,units_sold,stock_level
11105,7/14/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.42,4.49,5.42,1,17.16,1,0,48,208
11106,7/21/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.66,5.66,5.66,0,0,0,0,99,94
11107,7/28/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.46,5.46,5.46,0,0,0,0,67,115
11108,08/04/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.39,5.39,5.39,0,0,0,0,38,120
11109,08/11/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.33,5.33,5.33,0,0,0,0,27,167
11110,8/18/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.7,5.7,5.7,0,0,0,0,35,150
11111,8/25/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.16,5.16,5.16,0,0,0,0,31,189
11112,09/01/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.62,6.04,6.22,1,-7.47,0,1,95,222
11113,09/08/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.22,5.22,5.22,0,0,0,0,25,95
11114,9/15/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.57,5.57,5.57,0,0,0,0,49,198
11115,9/22/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.12,5.12,5.12,0,0,0,0,47,107
11116,9/29/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.1,5.1,5.1,0,0,0,0,58,92
11117,10/06/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.3,5.3,5.3,0,0,0,0,78,83
11118,10/13/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.35,4.38,5.35,1,18.13,1,0,24,115
11119,10/20/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.32,5.32,5.32,0,0,0,0,60,107
11120,10/27/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.17,5.17,5.17,0,0,0,0,84,216
11121,11/03/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.25,5.25,5.25,0,0,0,0,92,169
11122,11/10/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.65,5.65,5.65,0,0,0,0,96,178
11123,11/17/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.2,5.2,5.2,0,0,0,0,32,139
11124,11/24/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.51,5.51,5.51,0,0,0,0,20,241
11125,12/01/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.57,5.57,5.57,0,0,0,0,40,220
11126,12/08/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.21,5.21,5.21,0,0,0,0,65,96
11127,12/15/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.27,5.27,5.27,0,0,0,0,46,184
11128,12/22/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C011,Cheerios 375g,Uncle Tobys,Cereal,375,5.38,5.38,5.38,0,0,0,0,74,150
11129,01/01/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.85,5.85,5.85,0,0,0,0,80,187
11130,01/08/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.9,5.9,5.9,0,0,0,0,53,228
11131,1/15/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.76,5.76,5.76,0,0,0,0,47,185
11132,1/22/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.05,6.05,6.05,0,0,0,0,87,162
11133,1/29/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.17,6.17,6.17,0,0,0,0,60,143
11134,02/05/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.94,5.94,5.94,0,0,0,0,50,195
11135,02/12/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.75,4.33,5.75,1,24.7,1,0,58,146
11136,2/19/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.99,5.99,5.99,0,0,0,0,38,236
11137,2/26/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.01,6.01,6.01,0,0,0,0,64,192
11138,03/05/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.86,5.86,5.86,0,0,0,0,99,161
11139,03/12/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.77,5.77,5.77,0,0,0,0,87,178
11140,3/19/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.2,5.41,6.2,1,12.74,1,0,22,82
11141,3/26/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.23,6.23,6.23,0,0,0,0,62,145
11142,04/02/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.19,6.19,6.19,0,0,0,0,38,95
11143,04/09/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.89,5.89,5.89,0,0,0,0,47,190
11144,4/16/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.16,6.16,6.16,0,0,0,0,40,127
11145,4/23/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.84,4.55,5.84,1,22.09,1,0,79,167
11146,4/30/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.04,6.2,7.05,1,-2.65,0,1,56,198
11147,05/07/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.93,5.93,5.93,0,0,0,0,44,146
11148,5/14/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.11,6.39,6.92,1,-4.58,0,1,39,165
11149,5/21/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.9,5.9,5.9,0,0,0,0,50,114
11150,5/28/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.81,5.81,5.81,0,0,0,0,71,227
11151,06/04/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.05,5.43,6.05,1,10.25,1,0,22,246
11152,06/11/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.88,4.44,5.88,1,24.49,1,0,48,206
11153,6/18/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.84,5.84,5.84,0,0,0,0,71,181
11154,6/25/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.18,6.18,6.18,0,0,0,0,28,146
11155,07/02/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.85,5.93,6.94,1,-1.37,0,1,38,188
11156,07/09/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.73,5.73,5.73,0,0,0,0,53,153
11157,7/16/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.85,5.85,5.85,0,0,0,0,30,247
11158,7/23/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.94,5.94,5.94,0,0,0,0,76,144
11159,7/30/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.97,5.97,5.97,0,0,0,0,73,232
11160,08/06/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.81,5.81,5.81,0,0,0,0,51,202
11161,8/13/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.12,6.12,6.12,0,0,0,0,86,91
11162,8/20/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.2,6.2,6.2,0,0,0,0,27,238
11163,8/27/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.9,4.9,5.9,1,16.95,1,0,98,105
11164,09/03/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.92,5.92,5.92,0,0,0,0,29,90
11165,09/10/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.18,6.18,6.18,0,0,0,0,89,120
11166,9/17/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.94,5.94,5.94,0,0,0,0,22,130
11167,9/24/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.7,5.7,5.7,0,0,0,0,68,151
11168,10/01/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.15,6.15,6.15,0,0,0,0,27,226
11169,10/08/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.96,5.96,5.96,0,0,0,0,92,151
11170,10/15/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.81,5.94,6.84,1,-2.24,0,1,24,232
11171,10/22/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.91,5.91,5.91,0,0,0,0,50,162
11172,10/29/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.22,4.73,6.22,1,23.95,1,0,55,218
11173,11/05/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.07,6.07,6.07,0,0,0,0,88,116
11174,11/12/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.96,4.79,5.96,1,19.63,1,0,41,245
11175,11/19/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.05,6.05,6.05,0,0,0,0,55,157
11176,11/26/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.05,4.74,6.05,1,21.65,1,0,81,214
11177,12/03/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.96,5.96,5.96,0,0,0,0,26,131
11178,12/10/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.93,5,5.93,1,15.68,1,0,99,157
11179,12/17/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.2,6.2,6.2,0,0,0,0,58,105
11180,12/24/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.97,5.97,5.97,0,0,0,0,28,111
11181,12/31/2023,2023,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.15,6.15,6.15,0,0,0,0,42,160
11182,01/07/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.77,5.77,5.77,0,0,0,0,42,148
11183,1/14/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.24,6.24,6.24,0,0,0,0,80,210
11184,1/21/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.99,4.5,5.99,1,24.87,1,0,27,198
11185,1/28/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.28,6.28,6.28,0,0,0,0,60,214
11186,02/04/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.19,6.76,6.86,1,-9.21,0,1,84,235
11187,02/11/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.3,6.3,6.3,0,0,0,0,22,154
11188,2/18/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,7.96,7.96,7.96,0,0,0,0,51,200
11189,2/25/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,7.96,7.96,7.96,0,0,0,0,24,168
11190,03/03/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,7.96,7.96,7.96,0,0,0,0,85,113
11191,03/10/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.3,6.89,7.96,1,-9.37,0,1,67,144
11192,3/17/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.3,7.3,7.96,1,-15.87,0,1,71,120
11193,3/24/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.3,7.06,7.96,1,-12.06,0,1,60,202
11194,3/31/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.3,7.13,7.96,1,-13.17,0,1,36,163
11195,04/07/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.23,6.23,6.23,0,0,0,0,65,169
11196,4/14/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.71,5.71,5.71,0,0,0,0,39,248
11197,4/21/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.75,4.58,5.75,1,20.35,1,0,57,192
11198,4/28/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.77,5.77,5.77,0,0,0,0,69,171
11199,05/05/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.18,5,6.18,1,19.09,1,0,65,224
11200,05/12/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.26,6.26,6.26,0,0,0,0,72,207
11201,5/19/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.98,5.98,5.98,0,0,0,0,82,145
11202,5/26/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.76,5.76,5.76,0,0,0,0,27,118
11203,06/02/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.96,5.96,5.96,0,0,0,0,53,147
11204,06/09/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.79,5.79,5.79,0,0,0,0,81,118
11205,6/16/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.83,5.83,5.83,0,0,0,0,95,214
11206,6/23/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6,6,6,0,0,0,0,38,98
11207,6/30/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.19,6.65,7.17,1,-7.43,0,1,44,161
11208,07/07/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.72,5.72,5.72,0,0,0,0,68,241
11209,7/14/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.11,6.11,6.11,0,0,0,0,34,154
11210,7/21/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.16,5.08,6.16,1,17.53,1,0,27,156
11211,7/28/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.07,6.07,6.07,0,0,0,0,99,129
11212,08/04/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.03,6.03,6.03,0,0,0,0,43,174
11213,08/11/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.16,6.16,6.16,0,0,0,0,75,144
11214,8/18/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.12,6.12,6.12,0,0,0,0,46,168
11215,8/25/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.92,5.92,5.92,0,0,0,0,95,137
11216,09/01/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.94,5.94,5.94,0,0,0,0,20,220
11217,09/08/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.04,6.04,6.04,0,0,0,0,50,140
11218,9/15/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.29,6.29,6.29,0,0,0,0,67,161
11219,9/22/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.13,6.13,6.13,0,0,0,0,84,107
11220,9/29/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.24,6.24,6.24,0,0,0,0,89,100
11221,10/06/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.26,6.31,7.05,1,-0.8,0,1,50,179
11222,10/13/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.94,5.94,5.94,0,0,0,0,98,227
11223,10/20/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.83,5.83,5.83,0,0,0,0,69,199
11224,10/27/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.05,6.05,6.05,0,0,0,0,48,229
11225,11/03/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.95,5.95,5.95,0,0,0,0,25,247
11226,11/10/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.25,5.28,6.25,1,15.52,1,0,24,136
11227,11/17/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.71,5.71,5.71,0,0,0,0,91,235
11228,11/24/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.72,5.72,5.72,0,0,0,0,57,188
11229,12/01/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.02,6.02,6.02,0,0,0,0,29,234
11230,12/08/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,6.06,6.06,6.06,0,0,0,0,76,171
11231,12/15/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.76,5.76,5.76,0,0,0,0,22,196
11232,12/22/2024,2024,W009,Woolworths Port Adelaide,Port Adelaide,953,Disadvantaged,C012,Mini Wheats 600g,Kellogg’s,Cereal,600,5.75,5.75,5.75,0,0,0,0,27,98
11233,01/01/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.29,5.29,5.29,0,0,0,0,79,113
11234,01/08/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.66,4.87,5.66,1,13.96,1,0,67,238
11235,1/15/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.46,5.46,5.46,0,0,0,0,59,239
11236,1/22/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.68,5.68,5.68,0,0,0,0,98,181
11237,1/29/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.33,5.33,5.33,0,0,0,0,21,173
11238,02/05/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.49,5.49,5.49,0,0,0,0,35,234
11239,02/12/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.3,5.3,5.3,0,0,0,0,48,209
11240,2/19/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.73,5.73,5.73,0,0,0,0,43,107
11241,2/26/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.54,5.54,5.54,0,0,0,0,25,109
11242,03/05/2023,2023,W010,Woolworths Mount Barker,Mount Barker,1004,Disadvantaged,C001,Weet-Bix 575g,Sanitarium,Cereal,575,5.28,4.55,5.28,1,13.83,1,0,35,233
